AI_Mod,C_percent,DBE,GFE,MiniDot_Sediment_-1hot-_Bedrock (primarily),MiniDot_Sediment_-1hot-_Gravel/cobble (>2mm),MiniDot_Sediment_-1hot-_Sand,MiniDot_Sediment_-1hot-_Silt/mud (<0.0625mm),NOSC,NPOC_Field_mg_per_L_as_C,N_percent,Percent_Fine_Sand,RA_ms_di,River_Gradient_-1hot-_Relatively flat/gentle gradient (e.g. valleys),River_Gradient_-1hot-_Relatively steep gradient (e.g. mountainous or hilly terrain),delGcox0PerCmol,delGcoxPerCmol,delGd,delGd0,hft_ix_c09,hft_ix_u09,lamO2,lamO20,nli_ix_cav,nli_ix_uav,perc_Carb,perc_ConHC,perc_Lignin,perc_Lipid,perc_Protein,perc_Tannin,pre_mm_uyr,urb_pc_cse,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment
0.18177567,0.19,6.838198,75.77399,0.0,1.0,0.0,0.0,-0.5429468,16.38,0.08,6.5,1.2422029,1.0,0.0,75.77399,-145.99971,-2836.4902,1501.3151,61.0,34.0,0.048674565,0.054889433,668.0,100.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,481.0,0.0,-5.17
0.19282927,0.38,6.968912,74.320015,0.0,0.0,1.0,0.0,-0.49193045,8.9,0.09,3.4,0.13976024,1.0,0.0,74.320015,-145.58218,-2761.7456,1434.0289,337.0,337.0,0.049379043,0.055769645,6300.0,6300.0,0.030656304,0.10492228,0.2525907,0.09887738,0.31519863,0.06649396,1114.0,92.0,-3.65
0.19350144,0.66,7.074854,77.07775,0.0,1.0,0.0,0.0,-0.5886931,23.8,0.11,5.2,0.32024547,0.0,1.0,77.07775,-146.76556,-2901.0964,1559.7384,23.0,23.0,0.04791946,0.054128133,53.0,100.0,0.021052632,0.11169591,0.21754386,0.14853801,0.33508772,0.029239766,667.0,0.0,-8.0
0.12593675,2.52,6.0550942,83.34539,0.0,1.0,0.0,0.0,-0.8086102,14.32,0.1,13.8,1.198186,1.0,0.0,83.34539,-149.57799,-3116.1814,1755.564,369.0,61.0,0.040996592,0.045817375,6299.0,500.0,0.01509434,0.053584907,0.1781132,0.16,0.4407547,0.01509434,559.0,96.0,-1.29
0.17922615,6.12,6.4071856,74.71835,0.0,0.0,0.0,1.0,-0.50590706,14.07,0.3,23.9,0.3659661,1.0,0.0,74.71835,-145.23259,-2636.9524,1388.5426,230.0,230.0,0.052751567,0.05943135,2453.0,2500.0,0.031223267,0.0748503,0.29897347,0.10821215,0.31993157,0.055175364,972.0,0.0,-1482.57
0.19064735,1.86,7.666017,74.13039,0.0,1.0,0.0,0.0,-0.4852767,10.02,0.16,20.9,0.49185154,1.0,0.0,74.13039,-145.3919,-3005.2969,1555.6384,243.0,244.0,0.045482706,0.051288266,3110.0,3100.0,0.022213561,0.0939205,0.2657833,0.08963367,0.32112238,0.07794232,1137.0,0.0,-10.78
0.18374851,0.37,6.600741,76.162674,0.0,1.0,0.0,0.0,-0.55658513,11.65,0.11,15.8,1.1178274,1.0,0.0,76.162674,-145.79964,-2769.9126,1477.9082,103.0,55.0,0.049602434,0.055682626,852.0,600.0,0.014358499,0.08522464,0.25104216,0.14219546,0.3214451,0.06391848,1129.0,0.0,-15.94
0.1549419,6.75,5.8788342,80.1561,0.0,0.0,0.0,1.0,-0.6967053,29.05,0.1,26.6,1.3740162,1.0,0.0,80.1561,-147.79544,-2818.0557,1565.408,320.0,46.0,0.04825036,0.05419616,5253.0,500.0,0.026584867,0.05981595,0.23721881,0.17075665,0.35429448,0.02198364,497.0,23.0,-58.67
0.18177567,0.27,6.838198,75.77399,0.0,0.0,1.0,0.0,-0.5429468,21.39,0.11,7.6,0.19651963,0.0,1.0,75.77399,-145.99971,-2836.4902,1501.3151,0.0,0.0,0.048674565,0.054889433,0.0,0.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,832.0,0.0,-7.46
0.1838895,1.21,7.0394797,75.79717,0.0,1.0,0.0,0.0,-0.54376036,8.56,0.07,48.3,0.49185154,1.0,0.0,75.79717,-146.09598,-2907.1775,1543.4357,243.0,244.0,0.047847155,0.054017212,3110.0,3100.0,0.027403623,0.08685555,0.25081283,0.1430562,0.30329773,0.057129588,1137.0,0.0,-3.59
0.1780352,3.91,6.305093,73.890526,0.0,1.0,0.0,0.0,-0.47686043,11.3,0.16,56.0,0.9843672,0.0,1.0,73.890526,-145.12624,-2607.5454,1360.6481,241.0,241.0,0.053883545,0.060910653,4370.0,4400.0,0.04398148,0.0875,0.26342592,0.09351852,0.32453704,0.062037036,618.0,33.0,-52.27
0.15520068,0.24,6.5383177,80.5885,0.0,0.0,0.0,1.0,-0.7118773,20.73,0.08,5.5,1.7309611,1.0,0.0,80.5885,-148.5322,-3050.0945,1677.3287,207.0,136.0,0.04260345,0.048012335,2810.0,1700.0,0.019314641,0.07601246,0.20560747,0.188162,0.3426791,0.039252337,1203.0,0.0,-3.09
0.16434836,0.36,6.589415,79.302956,0.0,0.0,1.0,0.0,-0.6667703,11.39,0.08,1.5,0.96167856,0.0,1.0,79.302956,-147.24648,-2916.3057,1599.7252,67.0,43.0,0.04652769,0.052194763,445.0,200.0,0.025626741,0.068523675,0.24066852,0.14763232,0.35431755,0.0150417825,571.0,0.0,-9.45
